source;translation;type;module;status;customer
"Type of default campaign must be public";"Aard van de standaard-campagne moet openbaar zijn";S;merchant;T;N
"GD extension is installed";"GD extensie is geďnstalleerd";S;;T;N
"GD extension is not installed";"GD extensie is niet geďnstalleerd";S;;T;N
"Please add support of gd2 extension in your php, otherwise e.g. captcha images will not work!";"Voeg ondersteuning van GD2 verlenging in uw php, anders bv captcha beelden zullen niet werken!";S;;T;N
"Affiliate ID";"Partner ID";S;;T;N
"Hello and welcome to our affiliate program.<br/>I'm your affiliate manager, and I'm here for you if you have ANY questions or problems related to our affiliate program.<br/><br/>I wish you all success in promoting our products, and profitable partnership for both you and us.";"Welkom bij ons affiliate programma. <br/> Ik ben uw affiliate manager, en ik ben hier voor u als u vragen heeft of problemen met betrekking tot ons affiliate programma. <br/> <br/> Ik wens u succes bij het bevorderen van onze producten, en winstgevend partnerschap voor zowel u als ons.";B;;T;N
"Default language can't be deleted";"Standaard taal kan niet worden verwijderd";S;;T;N
"Error details: %s";"Fout gegevens: %s";S;;T;N
"Are you sure you want to delete selected language(s)?";"Weet u zeker dat u geselecteerde taal(en) wilt verwijderen?";C;;T;N
"Delete language";"Verwijderen taal";C;;T;N
"Could not connect to database. Please retype your database information again. Message: %s";"Kan geen verbinding maken met database. Gelieve Retype uw database-informatie weer. Bericht:%s";S;;T;N
"Compatibility mode is off";"Compatibiliteit-modus is uitgeschakeld";S;;T;N
"Please turn compatibility mode off in your php.ini";"Schakel compatibiliteit modus uitgeschakeld in uw php.ini";S;;T;N
"Application requires compatibility mode off";"Applicatie moet compatibiliteit modus uitschakelen";S;;T;N
"Index %s does not exist in array";"Index %s bestaat niet in array";S;;T;N
"Campaign for commissions can be choosen by Product ID instead of banner. To do this you need to specify all product IDs that belong to this campaign. Product IDs need to be comma separated.";"Campagne voor provisie kan worden gekozen door het product-id in plaats van de banner. Om dit te doen moet u alle product-id's die behoren tot deze campagne selecteren. Product-id's moeten worden gescheiden door komma.";C;merchant;T;N
"Min. payout";"Min. Uitbetaling";S;merchant;T;N
"All required functions are enabled";"Alle vereiste functies zijn ingeschakeld";S;;T;N
"Please enable following functions in your php.ini: %s";"Enable volgende functies in uw php.ini: %s";S;;T;N
"Create new Mailing List";"Aanmaken nieuwe mailinglijst";C;;T;N
"Mailing list name";"Mailinglijst naam";C;;T;N
"Type in unique Mailing list name";"Type een unieke Mailinglijstnaam";C;;T;N
"Success signup URL";"Succes aanmelding URL";C;;T;N
"User will be redirected to this url in case he will confirm his registration in Mailing list. It is used in case Double Optin mechanism is used. If not defined, default message is displayed without redirection.";"Gebruiker zal worden omgeleid naar deze url in dat geval zal hij bevestiging van zijn registratie in lailinglijst. Het wordt gebruikt in geval dubbel OptIn mechanisme wordt gebruikt. Indien niet gedefinieerd, standaard bericht wordt weergegeven zonder de omleiding.";C;;T;N
"Double Opt-In";"Dubbele Opt-In";C;;T;N
"Subscription to mailing list has to be confirmed by user. This is usually done by responding to a confirmation email sent to the email address in subsription request. This eliminates the chance of abuse where somebody submits somebody else's email address without their knowledge and against their will.";"Abonnement op mailinglijst dient bevestigd te worden door de gebruiker. Dit wordt meestal gedaan door te reageren op een bevestiging per e-mail verstuurd naar het emailadres. Dit maakt de kans op misbruik, waar iemand betoogt iemand anders e-mailadres zonder hun medeweten en tegen hun wil.te gebruiken.";C;;T;N
"Newsletters";"Nieuwsbrieven";B;;T;N
"Here you can find list of your Mailing Lists. You can manage listings by editing existing or adding new Newsletter.";"Hier vindt u de lijst van uw mailinglijst. U kunt de vermeldingen beheren door het bewerken van bestaande of nieuwe Nieuwsbrief.";C;;T;N
"Add new Mailing list";"Toevoegen nieuwe Mailinglijst";C;;T;N
"Affiliate Login Url";"Affiliate Login Url";S;;N;N
"Affiliate Login Link";"Affiliate Login Link";S;;N;N
"Merchant Login Url";"Merchant Login Url";S;;N;N
"Merchant Login Link";"Merchant Login Link";S;;N;N
"Merchant login";"Merchant login";S;;N;N
"Default payout option saved";"Standaard uitbetaaloptie opgeslagen";S;merchant;T;N
"You can set that the click from this URL will belong to a selected channel, 
  banner or campaign. If you don't select anything, the default campaign will be used.";"U kunt instellen dat de klik vanaf deze URL zal behoren tot een geselecteerde zender,

  banner of campagne. Als u niet selecteert alles, de standaard-campagne zal worden gebruikt.";S;affiliate;T;N
"Change the look of these pages by choosing from our different themes, or customize it by adjusting the easy-to-use templates.</span>
			<br/>
			Easily change logo in your merchant panel. Remove this text by editing the file /themes/default/header.stpl";"Verander het uiterlijk van deze pagina's door te kiezen uit onze verschillende thema's, of aanpassen door het aanpassen van de gemakkelijk te gebruiken sjablonen. </ Span>

<br/>

Eenvoudig wijzigen logo in uw paneel. Verwijder deze tekst door het bestand / themes / default / header.stpl";S;affiliate;T;N
"If any of these items are not supported, your system does not meet the minimum requirements for installation. 
Please take appropriate actions to correct the errors. Failure to do so could lead to your PAP installation 
not functioning properly";"Als een van deze items niet worden ondersteund, omdat uw systeem niet voldoet aan de minimum vereisten voor de installatie.

Neem passende maatregelen voor het corrigeren van de fouten. Gebeurt dit niet, dan kan het zijn dat uw PAP installatie niet goed functioneert";S;;T;N
"Create your merchant (admin) account for login to the program.<br/>
All the fields below are mandatory. Please remember your username and password, you will need them when you'll want to log in to your merchant panel.";"Maak uw (admin) aan voor aanmelden bij het programma. <br/>

Alle onderstaande velden zijn verplicht. Vergeet u niet uw gebruikersnaam en wachtwoord, u zult ze nodig hebben wanneer u zich wilt aanmelden bij uw paneel.";S;;T;N
"Create database for your PAP installation first and then fill the database access information below.<br/>
The database can be usually created in your webhosting control panel. If you have problems with it, contact your webhosting support for the correct database information.";"Create database voor uw PAP installatie eerste en vul vervolgens de database toegang zie informatie hieronder. <br/>

De database worden meestal gemaakt in uw webhosting control panel. Als je problemen hebt met het contact op met uw webhosting ondersteuning voor de juiste database-informatie.";S;;T;N
"These are the recommended settings for PHP in order to ensure full compatibility with PAP.
PAP will still operate even if your settings do not match.";"Dit zijn de aanbevolen instellingen voor PHP, teneinde te zorgen voor volledige compatibiliteit met PAP.

PAP blijft werken, zelfs als de instellingen niet overeenkomen.";S;;T;N
"Thank you for choosing Post Affiliate Pro! We hope you have as much fun using this
program as we did creating it.";"Dank u voor het kiezen van Post Affiliate Pro! Wij hopen dat u veel plezier aan het programma heeft.";S;;T;N
"This campaign is still not saved and not active. 
If you completed the configuration, you can finish it using the button below.
Finization means that the campaign will be save and becomes active in the system.";"Deze campagne is nog niet opgeslagen en niet actief.

Als u deze configuratie is voltooid, kunt u af met de knop hieronder.

Finization betekent dat de campagne zal slaan en wordt actief in het systeem.";S;merchant;T;N
"Here you can change the names of tracking parameters that are used in affiliate URLs.
    For example, instead of www.yoursite.com/?<strong>a_aid</strong>=12345<br/>
    you can have www.yoursite.com/?<strong>ref</strong>=12345 or any name of your choice.<br/>
    Note: If you change parameter names, you should tell your affiliates to change their existing links because old parameter names will not work.
	<br/>
    It is recommended to keep default parameter names if you don't have any reason to change it.";"Hier kunt u de namen bijhouden van parameters die worden gebruikt in affiliate URL's.

    Bijvoorbeeld, in plaats van www.yoursite.com/? <strong> A_aid </ strong> = 12.345 <br/>

    kunt u www.yoursite.com/? <strong> ref </ strong> = 12345 of een naam van naar keuze. <br/>

    Opmerking: Als u een andere parameter gebruikt, moet u dit aan uw partner melden omdat oude parameters niet meer zullen werken.

<br/>

    Het wordt aanbevolen de standaard parameter als u geen enkele reden voor andere heeft.";S;merchant;T;N
"<h3>Signup Form design</h3>
The design can be divided into several parts. The form itself is displayed using template. Look of the whole page is controlled by theme and it's templates.";"<h3> Inschrijving design </ h3>

Het ontwerp kan worden opgedeeld in verschillende onderdelen. De vorm zelf is weergegeven met behulp van sjablonen. Uiterlijk van de hele pagina wordt gecontroleerd door het thema en het is sjablonen.";S;merchant;T;N
"Other";"Ander";B;;T;N
"For changes to take effect restart of application is needed. Do you want to restart now?";"Voor wijzigingen van kracht worden is herstart van de aanvraag nodig. Wilt u nu opnieuw opstarten?";C;merchant;T;N
"Undefined";"Niet gedefineerd";B;;T;N
"Missing formid";"Mist formaat";S;;T;N
"You have no private campaign";"Je hebt geen prive-campagne";C;;T;N
"Is allowed";"Is toegestaan";S;;T;N
"(default)";"(standaard)";S;;T;N
"Country code must by unique peer account";"Land code moet unieke peer-account zijn";S;;T;N
"You can contact us directly using this contact form. Your message will be sent to your affiliate manager by email.";"U kunt direct contact met ons opnemen via dit contactformulier. Uw bericht wordt verzonden naar uw affiliate manager per e-mail.";C;affiliate;T;N
"Unique clicks";"Unieke klikken";B;;T;N
"%s (%s) imported";"%s (%s) wordt importeerd";S;;T;N
"Importing language dictionary %s (%s)";"Importeren taal woordenboek %s (%s)";S;;T;N
"Import selected";"Import geselecteerd";C;;T;N
"Please wait, import of selected languages can take few minutes.";"Even geduld, de invoer van de geselecteerde talen kan enkele minuten duren.";C;;T;N
"NOTE: If you are unable to activate license online, press ""Apply for license key"" to send a (standard) 
e-mail to QualityUnit.com to apply for an license key. We will email you license key back as
soon as possible. Put received license key to ""License ID"" input field to continue installation process.";"Opmerking: Als u niet in staat bent om deze licentie online te activeren, druk op ""Toepassen voor licentiesleutel"" Als u een (standaard) e-mail naar QualityUnit.com om een licentiesleutel. We zullen je e-mail licentiesleutel zo spoedig mogelijk toezenden. Zet de ontvangen licentiesleutel op ""License ID"" invoerveld om verder te gaan met het installatie-proces.";S;;T;N
"Performance rewards is a powerful feature that allows you to reward your affiliates for their performance.";"Prestatiepremieregeling is een krachtige functie waarmee u uw affiliates beloond voor hun prestaties.";S;merchant;T;N
"Select your preferred theme for your affiliate panel.";"Selecteer het gewenste thema voor uw affiliate paneel.";C;affiliate;T;N
"With performance reward rule you can reward your affiliates for their performace and motivate them to refer more customers to you.";"Met prestatiepremieregeling regel kunt u uw filialen belonen voor hun performace en motiveren om meer klanten naar u door te sturen.";C;;T;N
"Apply for license key";"Aanvraag voor licentiesleutel";C;;T;N
"Offline Validation Request";"Offline validatie verzoek";C;;T;N
"Simple PDF";"Standaard PDF";C;merchant;T;N
"Best viewed in:";"Best bekeken in:";S;;T;N
"To change translation just click on translation column. After you will change translation text, click button Save modified rows below table";"Om te veranderen klikt u op de vertaling in de vertaling kolom, u zalt de veranderde vertaal tekst zien, klik op de knop Opslaan";S;;T;N
"If you want your campaign to have a special logo, specify it here.<br/>Logo will be visible to your affiliates.";"Als u wilt dat uw campagne een speciale logo heeft, geef het hier op. <br/> Logo is zichtbaar voor uw filialen.";C;merchant;T;N
"Lifetime of cookie in days for this campaign. 0 means infinite. It defines for how many from the original referral your affiliate will get commissions.<br/>For example, if you specify 14 days, affiliate will get commissions for all sales coming for the 14 days since visitor last click on his link.";"Levensduur van de cookie in dagen voor deze campagne. 0 betekent oneindig. Het definieert voor hoeveel van de oorspronkelijke verwijzing uw partner provisie krijgt. <br/> Bijvoorbeeld, als u 14 dagen insteld, krijgt affiliate  provisie voor alle verkopen voor de komende 14 dagen sinds het laatste bezoek.";C;merchant;T;N
"FAQ";"Veelgestelde vragen";S;;T;N
"Tour";"Rondleiding";S;;T;N
"Join";"Meedoen";S;;T;N
"Request id is missing or unsupported";"Verzoek id ontbreekt of niet ondersteund";S;;T;N
"When advertising your affiliate links, you can track them using channels.";"Wanneer reclame uw affiliate links, kunt u ze tracken met behulp van kanalen.";S;affiliate;T;N
"To use it, simply create a new channel for every link placement you want. In banners you can choose to get the link version with channel appended.";"Om het te gebruiken, maakt u een nieuw kanaal voor elke link plaatsing die u wilt. In banners kunt u ervoor kiezen om de link versie met kanaal toegevoegd.";S;affiliate;T;N
"The channel parameter will be transferred also to the tracked commission, so you will know exactly what link led to the commission.";"De kanaal parameter wordt ook overgedragen en in de provisie bijgehouden, zodat u precies weet welke koppeling heeft geleid tot de provisie.";S;affiliate;T;N
"Examples of use";"Voorbeelden hiervan";S;affiliate;T;N
"Testing the best placement for the banner on yur website - you can use the same banner, but with different channel for every position - and you will know which one is clicked more or has better CTR.";"Het testen van de beste plaats voor de banner op uw website - u kunt gebruik maken van dezelfde vlag, maar met een ander kanaal voor elke situatie - als u weet waar een of meer wordt geklikt, heeft een betere CTR.";S;affiliate;T;N
"PPC campaigns - you can have multiple ads for the same affiliate link. By using channel unique for every ad you can find out which ad converts more.";"PPC campagnes - u kunt meerdere advertenties voor dezelfde affiliate link maken. Door gebruik te maken van uniek kanaal voor elke advertentie die u kunt achterhalen om te zien welke advertentie meer doet.";S;affiliate;T;N
"Email notifications are disabled";"E-mail meldingen zijn uitgeschakeld";C;affiliate;T;N
"Mass pay export format";"Bulkbetaling uitvoer formaat";S;merchant;T;N
"Export file header template";"Export bestand kop sjabloon";C;merchant;T;N
"Export file row template";"Export bestand rij sjabloon";C;merchant;T;N
"Export file footer template";"Export bestand voettekst sjabloon";C;merchant;T;N
"Username (email)";"Gebruikersnaam (email)";C;merchant;T;N
"You have to select user";"Je moet gebruiker kiezen";S;merchant;T;N
"Missing userid";"Fout, UserID mist";S;merchant;T;N
"Links may not be changed. If you want to change link, you can delete the old link and create new, which must merchant again approve";"Link mag niet worden veranderd. Als deze koppeling wilt wijzigen, kunt u de oude en nieuwe relatie, die moet merchant opnieuw goedkeuren";S;affiliate;T;N
"MassPay export files";"Bulkbetaling exporteren van bestanden";S;merchant;T;N
"Here you can download export files for all payouts grouped by payout option.";"Hier kunt u exporteren naar bestanden voor alle betalingen gegroepeerd per betalingoptie.";S;merchant;T;N
"HTML format of the invoice.";"HTML-formaat van de factuur.";S;merchant;T;N
"You can use Smarty syntax in this template and the constants from the list below.";"U kunt gebruik maken van Smarty syntax in dit sjabloon en de constanten uit de lijst hieronder.";S;merchant;T;N
