source;translation;type;module;status;customer
"Opened banner settings";"Opened banner settings";S;merchant;N;N
"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";"Peel Banner is opened on mouse over event. In following section you can define, how will look banner, when visitor will go with mouse over and banner will be opened.";S;merchant;N;N
"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";"Preview is generated using saved values. If you made changes, please push Save button before previewing of banner.";S;merchant;N;N
"General settings";"General settings";B;merchant;N;N
"Payout settings";"Payout settings";B;merchant;N;N
"Cron job status";"Cron job status";S;merchant;N;N
"Last execution of cron job:";"Last execution of cron job:";S;merchant;N;N
"To review list of pending background tasks push following button:";"To review list of pending background tasks push following button:";S;merchant;N;N
"Cron setup";"Cron setup";S;merchant;N;N
"Example of Cron job setup in CPanel";"Example of Cron job setup in CPanel";S;merchant;N;N
"Coupon preview";"Coupon preview";S;merchant;N;N
"Changeable by affiliate";"Changeable by affiliate";S;merchant;N;N
"Default value for affiliate";"Default value for affiliate";S;merchant;N;N
"Allowed Status";"Allowed Status";S;merchant;N;N
"Mail details";"Mail details";B;;N;N
"Coupon details";"Coupon details";S;merchant;N;N
"Transaction status";"Transaction status";S;merchant;N;N
"Mail";"Mail";S;;N;N
"Attachments";"Attachments";B;;N;N
"Simulate cron";"Simulate cron";S;;N;N
"On new sale / lead";"On new sale / lead";C;affiliate;N;N
"On sale / lead change status";"On sale / lead change status";C;;N;N
"Affiliate will get coupon upon request";"Affiliate will get coupon upon request";C;;N;N
"Assign automatically";"Assign automatically";C;;N;N
"Coupons";"Coupons";C;;N;N
"Maximum coupons per affiliate";"Maximum coupons per affiliate";C;;N;N
"html";"html";C;;N;N
"preview";"preview";C;;N;N
"Get another coupon";"Get another coupon";C;;N;N
"Export codes";"Export codes";C;;N;N
"Are you sure you want to delete selected coupon(s)?";"Are you sure you want to delete selected coupon(s)?";C;;N;N
"Are you sure you want to change status of selected coupon(s)?";"Are you sure you want to change status of selected coupon(s)?";C;;N;N
"Coupon design";"Coupon design";C;;N;N
"Coupon code";"Coupon code";C;;N;N
"Coupon ID";"Coupon ID";B;;N;N
"Bar code image";"Bar code image";C;;N;N
"Every Coupon has assigned its code. This setting defines format of this code. It is possible to use following values in ID: 9 - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to Id as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";"Every Coupon has assigned its code. This setting defines format of this code. It is possible to use following values in ID: 9 - will be replaced by any character in range [0-9], {z} - will be replaced by any character in range [a-z], {Z} - will be replaced by any character in range [A-Z], {X} - will be replaced by any character in range [0-9a-zA-Z], all other characters will be copied to Id as you will specify in format. Example of good format is e.g. {ZZZ}-{XXXXX}-{999}";C;;N;N
"Number of coupons is to small. You should generate at least";"Number of coupons is to small. You should generate at least";C;;N;N
"coupons.";"coupons.";C;;N;N
"affiliates so you should generate at least";"affiliates so you should generate at least";C;;N;N
"Data";"Data";C;;N;N
"Create sale";"Create sale";C;;N;N
"Verify";"Verify";C;;N;N
"Coupon is invalid";"Coupon is invalid";C;;N;N
"Coupon is valid";"Coupon is valid";C;;N;N
"OfflineSaleDescription";"OfflineSaleDescription";C;;N;N
"Page Peel";"Page Peel";C;;N;N
"Background color of closed banner";"Background color of closed banner";C;;N;N
"In case no background image for closed banner is selected, selected background color will be used.";"In case no background image for closed banner is selected, selected background color will be used.";C;;N;N
"Background image";"Background image";C;;N;N
"Select background image of opened peel banner. Banner is opened on mouse over event.";"Select background image of opened peel banner. Banner is opened on mouse over event.";C;;N;N
"Background Image";"Background Image";C;;N;N
"Select background image of closed banner (small corner)";"Select background image of closed banner (small corner)";C;;N;N
"Show banner preview";"Show banner preview";C;;N;N
"Left Corner";"Left Corner";C;;N;N
"Right Corner";"Right Corner";C;;N;N
"Both Top Corners";"Both Top Corners";C;;N;N
"Banner position";"Banner position";C;;N;N
"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";"Select, where will be displayed peel banner on affiliate's website. Possible values: top left or top right corner. Or both corners.";C;;N;N
"Rotating text";"Rotating text";C;;N;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: Special offer!";C;;N;N
"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";"You can define text, which will rotate through banner. This value is not mandatory. If you don't want any rotating text, just leave it emtpy. Example of such text could be: To get 20% discount using during checkout following coupon: MM-432-FF!";C;;N;N
"Same Window";"Same Window";C;;N;N
"New Window";"New Window";C;;N;N
"Open destination url in";"Open destination url in";C;;N;N
"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";"Select, where will be opened destination url of banner in case visitor will click on opened peel banner.";C;;N;N
"Send mail to affiliate";"Send mail to affiliate";C;merchant;N;N
"Mails";"Mails";C;merchant;N;N
"Image file name";"Image file name";C;merchant;N;N
"You have to use  or  variable.";"You have to use  or  variable.";C;merchant;N;N
"You can set which email notifications will be changeable by your affiliates.";"You can set which email notifications will be changeable by your affiliates.";C;merchant;N;N
"You can set for which status of transaction will be your affiliates notified";"You can set for which status of transaction will be your affiliates notified";C;merchant;N;N
"Show pending background tasks";"Show pending background tasks";C;merchant;N;N
"Clear Email Form";"Clear Email Form";C;;N;N
" ----------  Insert variable  ---------- ";" ----------  Insert variable  ---------- ";C;;N;N
"Remove Attachment";"Remove Attachment";C;;N;N
"Uploading ...";"Uploading ...";C;;N;N
"Insert attached image";"Insert attached image";C;;N;N
"No image uploaded yet. Upload images first please.";"No image uploaded yet. Upload images first please.";C;;N;N
"Fieldset";"Fieldset";C;;N;N
"Text body";"Text body";C;;N;N
"Pending Background Tasks";"Pending Background Tasks";C;;N;N
"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";"Below is list of tasks, which are in normal circumstances executed by cron automatically. If you don't have properly installed cron, you can execute background tasks manually.";C;;N;N
"Stop execution";"Stop execution";C;;N;N
"Start cron manually";"Start cron manually";C;;N;N
"Starting cron request.";"Starting cron request.";C;;N;N
"To load template into your mail, just click on icon next to selected template in column Actions.";"To load template into your mail, just click on icon next to selected template in column Actions.";S;;N;N
"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";"IMPORTANT: Content of original mail will be replaced with selected mail template without option to rollback your changes.";S;;N;N
"Load to mail";"Load to mail";C;;N;N
"Load from sent mails";"Load from sent mails";C;;N;N
"Load email from template ...";"Load email from template ...";C;;N;N
"Load mail from template";"Load mail from template";C;;N;N
"Affiliate tracking code";"Affiliate tracking code";B;;N;N
"%s with id %s not exist";"%s with id %s not exist";S;;N;N
"To reset your password click here";"To reset your password click here";S;;N;N
"File %s not exists";"File %s not exists";S;;N;N
"Payout date";"Payout date";S;;N;N
"Invoice number";"Invoice number";B;;N;N
"Campaign not exist";"Campaign not exist";S;;N;N
"Javascript tracking code";"Javascript tracking code";S;affiliate;N;N
"Affiliate Sale Tracking Codes";"Affiliate Sale Tracking Codes";S;affiliate;N;N
"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";"This feature allows your affiliate to place their own sale tracking codes on your thank you page. %s<br/>";S;affiliate;N;N
"Affiliate Tracking Code";"Affiliate Tracking Code";S;affiliate;N;N
"Commission Type";"Commission Type";S;merchant;N;N
"Tracking Code";"Tracking Code";S;merchant;N;N
"Selected parent can not be used!";"Selected parent can not be used!";S;merchant;N;N
"%s has to be valid email";"%s has to be valid email";S;;N;N
"Remote control email";"Remote control email";S;;N;N
"Owner name";"Owner name";S;;N;N
"Autoresponder's address";"Autoresponder's address";S;;N;N
"Autoresponder's subscription address (without the domain)";"Autoresponder's subscription address (without the domain)";S;;N;N
"Tracking tag";"Tracking tag";S;;N;N
"The tracking tag to be associated with the subscription";"The tracking tag to be associated with the subscription";S;;N;N
"Drop rules";"Drop rules";S;;N;N
"Auto Response Plus saved";"Auto Response Plus saved";S;;N;N
"Auto response plus";"Auto response plus";S;;N;N
"signed-up to your affiliate program at";"signed-up to your affiliate program at";S;merchant;N;N
"If you want to use coupon codes generated by your e-shop use [Import coupons]";"If you want to use coupon codes generated by your e-shop use [Import coupons]";S;merchant;N;N
"Edit Tracking Codes";"Edit Tracking Codes";C;affiliate;N;N
"Campaign tracking codes";"Campaign tracking codes";C;affiliate;N;N
"image";"image";C;affiliate;N;N
"javascript";"javascript";C;affiliate;N;N
"Are you sure you want to delete selected tracking code(s)";"Are you sure you want to delete selected tracking code(s)";C;merchant;N;N
"Are you sure you want to change status of selected affiliate tracking code(s)?";"Are you sure you want to change status of selected affiliate tracking code(s)?";C;merchant;N;N
"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";"Detailed description of the coupon (e.g. how it can be used, what advantages does it give to customer, ...)";C;;N;N
"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";"This setting specifies how many coupons one affiliate can have. It is useful especially when coupons can be used only once and you do not want to one affiliate to grab all coupons.";C;;N;N
"How many sales can be made using this coupon";"How many sales can be made using this coupon";C;;N;N
"Coupon assignment";"Coupon assignment";C;;N;N
"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";"Coupon codes will be free and affiliate will be able to ask for allowed number of coupons (based on Maximum coupons per affiliate)";C;;N;N
"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";"Here you can define how coupon will look like. It will appear in affiliates panel in banners. Preview shows you how will it look like. This design will be also used for print options for affiliate.";C;;N;N
"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";"Number of coupons that will be generated. You should generate additional 10% of coupons for new possible affiliates (* 1.1)";C;;N;N
"110% coupons = ";"110% coupons = ";C;;N;N
"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";"Here you should insert coupon codes exported from your e-shop. This is not file import, only text import. Just copy and paste coupon codes from your export file and separate them with comma.";C;;N;N
"Modified";"Modified";S;;N;N
"Scheduled";"Scheduled";S;;N;N
"Broadcast message will be delivered to all users signed into this newsletter.";"Broadcast message will be delivered to all users signed into this newsletter.";S;;N;N
"Recognize operation takes too long";"Recognize operation takes too long";C;;N;N
"Send new Broadcast message";"Send new Broadcast message";C;;N;N
"Broadcasts";"Broadcasts";C;;N;N
"Campaign description";"Campaign description";S;;N;N
"Affiliate - Invite affiliate to campaign";"Affiliate - Invite affiliate to campaign";B;;N;N
"You are invited to campaign";"You are invited to campaign";B;;N;N
